Entry	Entry name	Organism	Organism ID
A0A0F9YKL0	A0A0F9YKL0_9BACT	Candidatus Woesebacteria bacterium GW2011_GWC2_31_9	1618586
A0A2N6T342	A0A2N6T342_9CORY	Corynebacterium tuscaniense	302449
A0A2M6WEF9	A0A2M6WEF9_9BACT	Candidatus Kaiserbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_49_17	1974609
A0A0D9ARX0	A0A0D9ARX0_PSEST	Pseudomonas stutzeri (Pseudomonas perfectomarina)	316
A0A0M1VSQ2	A0A0M1VSQ2_FUSNV	Fusobacterium nucleatum subsp. vincentii 4_1_13	469606
A0A0A1FWY6	A0A0A1FWY6_9MYCO	Mycobacterium sp. VKM Ac-1817D	1273687
R6FCL8	R6FCL8_9BACT	Odoribacter splanchnicus CAG:14	1263090
A0A1Q5FAZ5	A0A1Q5FAZ5_9ACTN	Kitasatospora sp. CB01950	1703930
B1MYM2	B1MYM2_LEUCK	Leuconostoc citreum (strain KM20)	349519
A0A0A0JLN0	A0A0A0JLN0_9MICO	Knoellia subterranea KCTC 19937	1385521
A0A2N6QAG2	A0A2N6QAG2_9BURK	Oligella urethralis	90245
A0A1F8LTM2	A0A1F8LTM2_9CHLR	Chloroflexi bacterium RBG_13_46_9	1797619
F0RSX9	F0RSX9_SPHGB	Sphaerochaeta globosa (strain ATCC BAA-1886 / DSM 22777 / Buddy) (Spirochaeta sp. (strain Buddy))	158189
A0A2N8S1C5	A0A2N8S1C5_PSEST	Pseudomonas stutzeri (Pseudomonas perfectomarina)	316
R6YHX7	R6YHX7_9CLOT	Clostridium sp. CAG:798	1262841
A0A254RBF1	A0A254RBF1_9RHOB	Oceanicola sp. 22II-s10i	1317116
A0A024P9K0	A0A024P9K0_9BACI	Halobacillus karajensis	195088
A0A1G9BY89	A0A1G9BY89_9BACL	Paenibacillus typhae	1174501
A0A1F1F5M6	A0A1F1F5M6_9MICC	Rothia sp. HMSC073B08	1739388
A0A1T4X0M9	A0A1T4X0M9_9GAMM	Thiothrix eikelboomii	92487
A0A2I1VPI4	A0A2I1VPI4_9CORY	Corynebacterium pyruviciproducens	598660
A0A2G6VSC4	A0A2G6VSC4_9FLAO	Flavobacterium sp. 11	357523
A0A1L5Y5V5	A0A1L5Y5V5_9XANT	Xanthomonas gardneri	90270
A0A158B0H1	A0A158B0H1_9BURK	Caballeronia fortuita	1777138
A0A2N8N9A9	A0A2N8N9A9_9BACT	Tannerella sp. oral taxon 808	712711
D2EH52	D2EH52_PEDAC	Pediococcus acidilactici 7_4	563194
A0A0U1CV73	A0A0U1CV73_9MYCO	Mycobacterium europaeum	761804
A0A1X1ATD7	A0A1X1ATD7_9ACTN	Williamsia sp. 1135	1889262
D1BYF9	D1BYF9_XYLCX	Xylanimonas cellulosilytica (strain DSM 15894 / CECT 5975 / LMG 20990 / XIL07)	446471
W2DJ28	W2DJ28_9PSED	Pseudomonas sp. FH1	1284392
A0A1E7X5V9	A0A1E7X5V9_9BURK	Duganella phyllosphaerae	762836
S4GT35	S4GT35_GARVA	Gardnerella vaginalis JCP8151B	1261068
A0A2V5CRD4	A0A2V5CRD4_9SPHN	Novosphingobium sp. GV010	2135477
A0A0P9LLL6	A0A0P9LLL6_PSESX	Pseudomonas syringae pv. broussonetiae	129136
A0A2A2W0I5	A0A2A2W0I5_9BACI	Bacillus sp. 7705b	2028568
Z4WQB4	Z4WQB4_9PORP	Porphyromonas catoniae ATCC 51270	887901
A0A1X3RQB1	A0A1X3RQB1_9GAMM	Lonsdalea iberica	1082703
A0A1I5AL17	A0A1I5AL17_9ACTN	Streptomyces sp. cf124	1761903
A0A2W1JYT5	A0A2W1JYT5_9FLAO	Mesonia sp. K7	2218606
I0JHK7	I0JHK7_HALH3	Halobacillus halophilus (strain ATCC 35676 / DSM 2266 / JCM 20832 / NBRC 102448/ NCIMB 2269) (Sporosarcina halophila)	866895
A0A2S5DTG2	A0A2S5DTG2_9BURK	Burkholderia contaminans	488447
A0A0U1AXQ0	A0A0U1AXQ0_9MYCO	Mycobacteroides abscessus	36809
A0A0G4B0C2	A0A0G4B0C2_9BACT	candidate division TM6 bacterium GW2011_GWF2_28_16	1619077
A0A1M6C8G9	A0A1M6C8G9_9PSED	Pseudomonas zeshuii	1076620
N1MSL4	N1MSL4_9SPHN	Sphingobium japonicum BiD32	1301087
A0A1X2DY24	A0A1X2DY24_9MYCO	Mycobacterium sp. IEC1808	1743230
A0A286IDA6	A0A286IDA6_9RHIZ	Hoeflea halophila	714899
N9S6H9	N9S6H9_9GAMM	Acinetobacter ursingii NIPH 706	1217716
A0A1R2D683	A0A1R2D683_XYLFS	Xylella fastidiosa subsp. multiplex	644357
A0A0J6DPH3	A0A0J6DPH3_9CELL	Cellulomonas sp. A375-1	1672219
W2ULE6	W2ULE6_9FLAO	Zhouia amylolytica AD3	1286632
A0A269W0F9	A0A269W0F9_9BACL	Paenibacillus sp. 7541	2026236
A0A1T1JJP7	A0A1T1JJP7_9GAMM	Acinetobacter sp. MF4640	1960826
A0A2B3IPG0	A0A2B3IPG0_BACTU	Bacillus thuringiensis	1428
J7TDA9	J7TDA9_CLOS1	Clostridium sporogenes (strain ATCC 15579)	471871
A0A1W1XY56	A0A1W1XY56_9NEIS	Andreprevotia lacus DSM 23236	1121001
A0A0F5R1Y6	A0A0F5R1Y6_9BACL	Paenibacillus sp. D9	665792
A0A1N7PB56	A0A1N7PB56_9FLAO	Chryseobacterium gambrini	373672
A0A2B3FN37	A0A2B3FN37_BACCE	Bacillus cereus	1396
A0A243FZ67	A0A243FZ67_BACTU	Bacillus thuringiensis	1428
C4VL50	C4VL50_9LACO	Lactobacillus jensenii 269-3	596325
G9YR54	G9YR54_9FIRM	Flavonifractor plautii ATCC 29863	411475
A0A1G7LC41	A0A1G7LC41_9BRAD	Bosea robiniae	1036780
A0A1H2EGW0	A0A1H2EGW0_9RHOB	Stappia sp. ES.058	1881061
A0A2A8RCJ8	A0A2A8RCJ8_BACCE	Bacillus cereus	1396
A0A255ILU5	A0A255ILU5_9FIRM	Romboutsia maritimum	2020948
A0A0S2MKP4	A0A0S2MKP4_BIFLN	Bifidobacterium longum subsp. longum	1679
A0A2B9D2B7	A0A2B9D2B7_BACCE	Bacillus cereus	1396
U2JNI0	U2JNI0_9FIRM	Peptostreptococcaceae bacterium oral taxon 113 str. W5053	1321784
F5VY42	F5VY42_9STRE	Streptococcus infantis SK1076	1005705
A0A0Q7KC49	A0A0Q7KC49_9ACTN	Aeromicrobium sp. Root472D3	1736540
A0A0G3GNH4	A0A0G3GNH4_9CORY	Corynebacterium epidermidicanis	1050174
A0A2G6TQU3	A0A2G6TQU3_9BURK	Burkholderiales bacterium 23	2035215
A0A2B0TS13	A0A2B0TS13_BACCE	Bacillus cereus	1396
A0A0E1YVY1	A0A0E1YVY1_CUTAC	Cutibacterium acnes HL097PA1	765064
H1UMK7	H1UMK7_ACEPA	Acetobacter pasteurianus subsp. pasteurianus LMG 1262 = NBRC 106471	940265
A0A1G9UW29	A0A1G9UW29_9BURK	Oryzisolibacter propanilivorax	1527607
A0A2P2BP42	A0A2P2BP42_9FIRM	Romboutsia sp. Frifi	1507512
A0A2A8M8D8	A0A2A8M8D8_BACCE	Bacillus cereus	1396
A0A261V2D7	A0A261V2D7_9BORD	Bordetella genomosp. 4	463044
R6R6U0	R6R6U0_9FIRM	Firmicutes bacterium CAG:449	1263023
A0A0D1AHG1	A0A0D1AHG1_CLOBO	Clostridium botulinum B2 450	1379739
L2L9T4	L2L9T4_ENTFC	Enterococcus faecium EnGen0003	1138901
R2SVD2	R2SVD2_9ENTE	Enterococcus haemoperoxidus ATCC BAA-382	1158608
A0A086GH72	A0A086GH72_STRSC	Streptomyces scabiei	1930
I4K7F4	I4K7F4_PSEFL	Pseudomonas fluorescens SS101	1038924
A0A0D7X2L3	A0A0D7X2L3_9BACL	Paenibacillus terrae	159743
A0A0X8X164	A0A0X8X164_9SPHI	Mucilaginibacter gotjawali	1550579
A0A2P8I6Q8	A0A2P8I6Q8_9PSEU	Saccharothrix carnea	1280637
A0A2T0EA87	A0A2T0EA87_9BACI	Bacillus toyonensis	155322
A0A2W7IT84	A0A2W7IT84_9FLAO	Mesonia algae	213248
A0A2U8PD68	A0A2U8PD68_9BRAD	Bradyrhizobium ottawaense	931866
A0A1I4V1I7	A0A1I4V1I7_9FLAO	Flavobacterium succinicans	29536
I7A2T1	I7A2T1_MELRP	Melioribacter roseus (strain JCM 17771 / P3M-2)	1191523
A0A2R4S4S5	A0A2R4S4S5_ZYMMO	Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4)	264203
A0A1G9YT16	A0A1G9YT16_9BACI	Psychrobacillus sp. OK028	1884359
A0A081BG76	A0A081BG76_9LACO	Lactobacillus oryzae JCM 18671	1291743
E8N1N5	E8N1N5_ANATU	Anaerolinea thermophila (strain DSM 14523 / JCM 11388 / NBRC 100420 / UNI-1)	926569
A0A0U4XAE8	A0A0U4XAE8_9LACT	Aerococcus urinaeequi	51665
A0A1T1HR66	A0A1T1HR66_9PSED	Pseudomonas sp. MF6396	1960828
A0A2M9HYN6	A0A2M9HYN6_9ACTN	Streptomyces sp. TSRI0384-2	2020331
A0A222XFK8	A0A222XFK8_9CELL	Cellulomonas sp. PSBB021	2003551
K8PKA9	K8PKA9_9BRAD	Afipia clevelandensis ATCC 49720	883079
A0A1G6DRN6	A0A1G6DRN6_9FIRM	Pseudobutyrivibrio sp. YE44	1520802
A0A2W7IG72	A0A2W7IG72_9FLAO	Mesonia algae	213248
A0A2U1T0F5	A0A2U1T0F5_9MICO	Salinibacterium sp. S1194	2173165
A0A2T1GG55	A0A2T1GG55_9CYAN	Chamaesiphon polymorphus CCALA 037	2107692
A0A1F7JR81	A0A1F7JR81_9BACT	Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_02_FULL_41_9	1802077
A0A1X1T0N3	A0A1X1T0N3_9MYCO	Mycobacterium conspicuum	44010
A0A0N0GFM7	A0A0N0GFM7_PSESX	Pseudomonas syringae pv. cilantro	81035
A0A2S7AH82	A0A2S7AH82_9XANT	Xanthomonas arboricola	56448
D3FUZ2	D3FUZ2_BACPE	Bacillus pseudofirmus (strain OF4)	398511
R5RQ84	R5RQ84_9BACE	Bacteroides fragilis CAG:558	1263047
A0A0X3X3X5	A0A0X3X3X5_9ACTN	Streptomyces sp. NRRL S-1521	1609100
A0A0J8VHS9	A0A0J8VHS9_9ENTR	Franconibacter pulveris	435910
D1AKD2	D1AKD2_SEBTE	Sebaldella termitidis (strain ATCC 33386 / NCTC 11300)	526218
A0A066PUC2	A0A066PUC2_9PROT	Acidiphilium sp. JA12-A1	1464546
A0A1D3NRA5	A0A1D3NRA5_BACCE	Bacillus cereus	1396
A0A1A2UCC4	A0A1A2UCC4_MYCSC	Mycobacterium scrofulaceum	1783
A0A0L1NC95	A0A0L1NC95_BACTU	Bacillus thuringiensis	1428
A0A2N0YME8	A0A2N0YME8_BACCE	Bacillus cereus	1396
A0A2B2MCB6	A0A2B2MCB6_BACCE	Bacillus cereus	1396
X8HGT4	X8HGT4_9FIRM	Veillonella sp. ICM51a	936591
A0A1S9TN42	A0A1S9TN42_BACCE	Bacillus cereus	1396
A0A1G7DJ24	A0A1G7DJ24_BACCE	Bacillus cereus	1396
A0A0K6J437	A0A0K6J437_BACCE	Bacillus cereus	1396
A0A1D3QY06	A0A1D3QY06_BACCE	Bacillus cereus	1396
A0A2A2P1B6	A0A2A2P1B6_9BACI	Bacillus toyonensis	155322
A0A1C4G891	A0A1C4G891_BACTU	Bacillus thuringiensis	1428
A0A2B0CC62	A0A2B0CC62_BACCE	Bacillus cereus	1396
Q2NK99	Q2NK99_AYWBP	Aster yellows witches'-broom phytoplasma (strain AYWB)	322098
A0A2H3KA58	A0A2H3KA58_9FLAO	Flavobacterium branchiophilum	55197
S7U2P2	S7U2P2_9DELT	Desulfovibrio sp. X2	941449
A0A0Q7YTE3	A0A0Q7YTE3_9SPHN	Sphingopyxis sp. Root1497	1736474
V8K223	V8K223_ECOLX	Escherichia coli LAU-EC10	1417796
A0A1H3CI09	A0A1H3CI09_9PSEU	Saccharopolyspora shandongensis	418495
A0A2B8LYF5	A0A2B8LYF5_BACCE	Bacillus cereus	1396
A0A1B1KXC9	A0A1B1KXC9_SERPL	Serratia plymuthica PRI-2C	1154756
A0A2A8NXI4	A0A2A8NXI4_BACCE	Bacillus cereus	1396
A0A0Q5DD60	A0A0Q5DD60_9RHIZ	Rhizobium sp. Leaf306	1736330
R5H3V0	R5H3V0_9FIRM	Eubacterium sp. CAG:786	1262893
A0A2N5FFP0	A0A2N5FFP0_9BACI	Bacillus sp. UMB0893	2066053
E0QIM4	E0QIM4_9FIRM	[Eubacterium] yurii subsp. margaretiae ATCC 43715	864565
C4WI78	C4WI78_9RHIZ	Ochrobactrum intermedium LMG 3301	641118
A0A1C4G030	A0A1C4G030_BACCE	Bacillus cereus	1396
A0A2J9C541	A0A2J9C541_BACTU	Bacillus thuringiensis	1428
A0A0A6VMP7	A0A0A6VMP7_BIFLN	Bifidobacterium longum subsp. longum	1679
A0A2C0BI30	A0A2C0BI30_BACCE	Bacillus cereus	1396
A0A0G8EVT1	A0A0G8EVT1_BACCE	Bacillus cereus	1396
A0A2B1KKU7	A0A2B1KKU7_BACCE	Bacillus cereus	1396
A0A2C1CX15	A0A2C1CX15_BACCE	Bacillus cereus	1396
A0A0F7LYQ5	A0A0F7LYQ5_9GAMM	Spongiibacter sp. IMCC21906	1620392
A0A0F7KTQ5	A0A0F7KTQ5_9SPHN	Altererythrobacter atlanticus	1267766
A0A2B1J790	A0A2B1J790_BACCE	Bacillus cereus	1396
A0A2B1E748	A0A2B1E748_BACCE	Bacillus cereus	1396
T0H6U8	T0H6U8_9SPHN	Novosphingobium lindaniclasticum LE124	1096930
A0A0Q4N4U0	A0A0Q4N4U0_9GAMM	Erwinia sp. Leaf53	1736225
A0A1C5IPB3	A0A1C5IPB3_9ACTN	Micromonospora humi	745366
L7K2U9	L7K2U9_GORRU	Gordonia rubripertincta NBRC 101908	1077975
A0A1X0KJ02	A0A1X0KJ02_MYCSC	Mycobacterium scrofulaceum	1783
A0A2A3Y495	A0A2A3Y495_9MICC	Glutamicibacter sp. BW77	2024402
A3W4T9	A3W4T9_9RHOB	Roseovarius sp. 217	314264
A0A2A8EE80	A0A2A8EE80_BACCE	Bacillus cereus	1396
A0A2C2U7R9	A0A2C2U7R9_BACCE	Bacillus cereus	1396
A0A2A7QLD8	A0A2A7QLD8_9LACO	Lactobacillus sp. UMNPBX17	2042030
A0A1C4G6R3	A0A1C4G6R3_BACCE	Bacillus cereus	1396
A0A0G0XD60	A0A0G0XD60_9BACT	candidate division WWE3 bacterium GW2011_GWA1_41_8	1619103
A0A1Y4QKJ7	A0A1Y4QKJ7_9FIRM	Erysipelatoclostridium sp. An15	1965566
A0A0Q6Z3H4	A0A0Q6Z3H4_9BRAD	Afipia sp. Root123D2	1736436
A0A0J7EPC9	A0A0J7EPC9_BACCE	Bacillus cereus	1396
A0A1T2PFA7	A0A1T2PFA7_BACCE	Bacillus cereus	1396
A0A2C2GS77	A0A2C2GS77_BACTU	Bacillus thuringiensis	1428
V0ANN6	V0ANN6_ECOLX	Escherichia coli 909945-2	1269007
D0J025	D0J025_COMT2	Comamonas testosteroni (strain CNB-2)	688245
A0A2B8RGX8	A0A2B8RGX8_BACCE	Bacillus cereus	1396
U6SQF0	U6SQF0_9BACI	Bacillus marmarensis DSM 21297	1188261
A0A2B5MEQ2	A0A2B5MEQ2_9BACI	Bacillus toyonensis	155322
A0A2B4BIN4	A0A2B4BIN4_BACTU	Bacillus thuringiensis	1428
A0A1M6RJT2	A0A1M6RJT2_PSETH	Pseudonocardia thermophila	1848
D1YSA2	D1YSA2_9FIRM	Veillonella parvula ATCC 17745	686660
A0A2R7MDX2	A0A2R7MDX2_9MICO	Microbacterium sp. HMWF026	2056861
A0A161XB42	A0A161XB42_9NOCA	Nocardia terpenica	455432
A0A0M4HLK1	A0A0M4HLK1_9BACT	Hymenobacter sp. DG25A	1385663
A0A2A8S2Q7	A0A2A8S2Q7_BACCE	Bacillus cereus	1396
A0A2W4S2P9	A0A2W4S2P9_9PROT	Proteobacteria bacterium	1977087
A0A2S7N5Q6	A0A2S7N5Q6_9MYCO	Mycobacterium sp. EPG1	2064767
A0A0F5XEK1	A0A0F5XEK1_STACC	Staphylococcus cohnii subsp. cohnii	74704
A0A2W4R7S2	A0A2W4R7S2_9PROT	Proteobacteria bacterium	1977087
A0A2W4IZZ0	A0A2W4IZZ0_9PROT	Proteobacteria bacterium	1977087
A0A109LN92	A0A109LN92_9SPHN	Erythrobacter sp. YT30	1735012
A0A1Y5ZDJ6	A0A1Y5ZDJ6_BACCE	Bacillus cereus	1396
A0A2W4RWB2	A0A2W4RWB2_9PROT	Proteobacteria bacterium	1977087
A0A2W4R2P4	A0A2W4R2P4_9PROT	Proteobacteria bacterium	1977087
A0A2W4P5I4	A0A2W4P5I4_9PROT	Proteobacteria bacterium	1977087
C7NFA7	C7NFA7_KYTSD	Kytococcus sedentarius (strain ATCC 14392 / DSM 20547 / CCM 314 / 541) (Micrococcus sedentarius)	478801
A0A2W4JXY8	A0A2W4JXY8_9PROT	Proteobacteria bacterium	1977087
A0A2W4MYV7	A0A2W4MYV7_9PROT	Proteobacteria bacterium	1977087
A0A0R2NI58	A0A0R2NI58_9LACO	Pediococcus argentinicus	480391
A0A2T0W682	A0A2T0W682_9LACT	Alkalibacterium olivapovliticus	99907
A0A2N2VRQ1	A0A2N2VRQ1_9PROT	Betaproteobacteria bacterium HGW-Betaproteobacteria-10	2013701
L0KU38	L0KU38_MESAW	Mesorhizobium australicum (strain HAMBI 3006 / LMG 24608 / WSM2073)	754035
A0A2V4SVM9	A0A2V4SVM9_9PSED	Pseudomonas sp. GV034	2135576
A0A2W4KY60	A0A2W4KY60_9PROT	Proteobacteria bacterium	1977087
A0A2C2V906	A0A2C2V906_BACCE	Bacillus cereus	1396
A0A1C4V1J4	A0A1C4V1J4_9ACTN	Micromonospora chokoriensis	356851
A0A2A2WNF5	A0A2A2WNF5_9ACTN	Dietzia natronolimnaea	161920
A0A1Q6USB8	A0A1Q6USB8_9BACT	Akkermansia sp. 54_46	1896967
A0A0Q7TQJ7	A0A0Q7TQJ7_9CAUL	Caulobacter sp. Root1455	1736465
A0A1S7Q801	A0A1S7Q801_9RHIZ	Agrobacterium genomosp. 7 str. Zutra 3/1	1183427
A0A2T5AIF3	A0A2T5AIF3_9ACTN	Streptomyces sp. VMFN-G11Ma	2135609
Q7NAU3	Q7NAU3_MYCGA	Mycoplasma gallisepticum (strain R(low / passage 15 / clone 2))	710127
L8MXI6	L8MXI6_9CYAN	Pseudanabaena biceps PCC 7429	927668
A0A0R3FV09	A0A0R3FV09_9MYCO	Mycobacteroides sp. H002	1720566
A0A2B7JQW5	A0A2B7JQW5_CUTAC	Cutibacterium acnes (Propionibacterium acnes)	1747
F9VSS1	F9VSS1_9ACTN	Gordonia alkanivorans NBRC 16433	1027371
A0A1I6KIK6	A0A1I6KIK6_9GAMM	Dyella sp. OK004	1855292
A0A1H7GVL8	A0A1H7GVL8_9SPHN	Sphingomonas sp. JS21-1	1855283
A0A126RJ14	A0A126RJ14_9SPHN	Sphingobium sp. TKS	1315974
A0A0E4H181	A0A0E4H181_9MYCO	Mycobacterium lentiflavum	141349
A0A2T5BG43	A0A2T5BG43_9ACTN	Streptomyces sp. VMFN-G11Ma	2135609
A0A1S2WD30	A0A1S2WD30_9BACL	Exiguobacterium sp. KRL4	1914536
A0A2R8A973	A0A2R8A973_9RHOB	Pontivivens insulae	1639689
A0A2W1JUF0	A0A2W1JUF0_9FLAO	Mesonia sp. K7	2218606
A0A2T4UCD9	A0A2T4UCD9_9ACTN	Conexibacter sp. Seoho-28	2133960
J8VBE2	J8VBE2_PSEPU	Pseudomonas putida S11	1218169
A0A0E2BN29	A0A0E2BN29_LACCA	Lactobacillus casei A2-362	1051653
A0A1C3NQ58	A0A1C3NQ58_9XANT	Xanthomonas bromi	56449
A0A2V4F355	A0A2V4F355_9PSED	Pseudomonas sp. SMT-1	435519
A0A2T4U093	A0A2T4U093_9BACT	Candidatus Methylomirabilis sp. Zug	2033718
W2VH36	W2VH36_9FIRM	Lachnoanaerobaculum sp. MSX33	936596
D9RUI5	D9RUI5_PREMB	Prevotella melaninogenica (strain ATCC 25845 / DSM 7089 / JCM 6325 / VPI 2381 / B282) (Bacteroides melaninogenicus)	553174
A0A1J4WDM5	A0A1J4WDM5_9BACT	Parcubacteria group bacterium CG1_02_40_82	1805306
A0A1E3FIE8	A0A1E3FIE8_9BURK	Burkholderia contaminans	488447
A0A0C7NKF8	A0A0C7NKF8_9BACT	Defluviitoga tunisiensis	1006576
A0A147HBY6	A0A147HBY6_9BURK	Pseudacidovorax intermedius	433924
A0A2I5HTS6	A0A2I5HTS6_9GAMM	Moraxella osloensis	34062
A0A1S6WSI4	A0A1S6WSI4_9RHIZ	Bartonella sp. WD16.2	1933904
A0A267XAJ6	A0A267XAJ6_9BACI	Bacillus sp. 7788	2021692
A0A0T2IHY3	A0A0T2IHY3_9MICO	Phycicoccus sp. Root563	1736562
A0A0D6N908	A0A0D6N908_9PROT	Acetobacter indonesiensis 5H-1	1231340
A0A1E9BXX1	A0A1E9BXX1_9BACE	Bacteroides sp. HMSC067B03	1739298
A0A0L7MEZ2	A0A0L7MEZ2_COMTE	Comamonas testosteroni (Pseudomonas testosteroni)	285
A0A246TV25	A0A246TV25_9RHIZ	Rhizobium sp. R693	1764276
A0A1D3TT65	A0A1D3TT65_9FIRM	Anaerobium acetethylicum	1619234
A0A1H2Q127	A0A1H2Q127_9FIRM	Tepidimicrobium xylanilyticum	1123352
X8K3U7	X8K3U7_9FIRM	Eubacterium sulci ATCC 35585	888727
A0A2A7NDC6	A0A2A7NDC6_9MYCO	Mycolicibacterium duvalii	39688
L8MV75	L8MV75_9CYAN	Pseudanabaena biceps PCC 7429	927668
A4EUG2	A4EUG2_9RHOB	Roseobacter sp. SK209-2-6	388739
A0A1H0VA79	A0A1H0VA79_EUBLI	Eubacterium limosum	1736
A0A0X8K727	A0A0X8K727_9GAMM	Moraxella osloensis	34062
A0A260A6V3	A0A260A6V3_9NOCA	Rhodococcus sp. 06-412-2C	2022487
A0A1Y1J6M1	A0A1Y1J6M1_COMTE	Comamonas testosteroni (Pseudomonas testosteroni)	285
S9QAE5	S9QAE5_9RHOB	Salipiger mucosus DSM 16094	1123237
A0A0M2LG59	A0A0M2LG59_COMTE	Comamonas testosteroni (Pseudomonas testosteroni)	285
A0A0N0MNH9	A0A0N0MNH9_9ACTN	Actinobacteria bacterium OK074	1592327
S6D0R7	S6D0R7_ACEPA	Acetobacter pasteurianus 386B	1266844
A0A0R1F312	A0A0R1F312_9LACO	Lactobacillus coryniformis subsp. coryniformis KCTC 3167 = DSM 20001	913848
F9HLL1	F9HLL1_STRMT	Streptococcus mitis SK1080	1008453
A0A199XRC3	A0A199XRC3_9FLAO	Flavobacterium succinicans	29536
A0A231VXR7	A0A231VXR7_9STRE	Streptococcus sp. KR	1979528
A0A1B4F241	A0A1B4F241_9BURK	Burkholderia sp. LA-2-3-30-S1-D2	1637862
A0A2N3VCY5	A0A2N3VCY5_9NOCA	Nocardia fluminea	134984
A0A0U2MGT1	A0A0U2MGT1_EUBLI	Eubacterium limosum	1736
A0A0K9USE3	A0A0K9USE3_VIBCL	Vibrio cholerae 2740-80	412614
H4KMQ3	H4KMQ3_ECOLX	Escherichia coli DEC2C	868140
A0A1L4FTE0	A0A1L4FTE0_9MOLU	Mycoplasma pullorum	48003
A0A2I1RI29	A0A2I1RI29_9GAMM	Moraxella osloensis	34062
A0A1B8PWP3	A0A1B8PWP3_9GAMM	Moraxella osloensis	34062
A0A096FPT7	A0A096FPT7_COMTE	Comamonas testosteroni (Pseudomonas testosteroni)	285
A0A095EZ48	A0A095EZ48_9RHOB	Rhodovulum sp. NI22	1469613
A0A1V9FJS0	A0A1V9FJS0_9BACT	Niastella populi	550983
A0A172TZZ6	A0A172TZZ6_9BACT	Flavisolibacter tropicus	1492898
A0A0J7D8A0	A0A0J7D8A0_BACCE	Bacillus cereus	1396
A0A1Q9JPC2	A0A1Q9JPC2_9FIRM	Anaerostipes sp. 992a	1261637
A0A0P0PHY7	A0A0P0PHY7_BACTU	Bacillus thuringiensis	1428
A0A1G8JDS8	A0A1G8JDS8_9FIRM	Desulfosporosinus hippei DSM 8344	1121419
L1NG22	L1NG22_9PORP	Porphyromonas catoniae F0037	1127696
A0A2A8PS43	A0A2A8PS43_BACCE	Bacillus cereus	1396
A0A150C3X7	A0A150C3X7_BACCE	Bacillus cereus	1396
A0A2T1NCR0	A0A2T1NCR0_9FLAO	Mesoflavibacter aestuarii	1266046
A0A2S6FDR1	A0A2S6FDR1_9PSED	Pseudomonas sp. AP3_16	2011015
J3G2X7	J3G2X7_9PSED	Pseudomonas sp. GM48	1144330
A0A2C9A0S6	A0A2C9A0S6_9BURK	Burkholderia sp. OK233	1882795
A0A2W1N1U0	A0A2W1N1U0_9FLAO	Crocinitomix sp. SM1701	2219161
A0A0A0EJC0	A0A0A0EJC0_9RHOB	Pseudooceanicola atlanticus	1461694
A0A1X0FG67	A0A1X0FG67_9MYCO	Mycolicibacter minnesotensis	1118379
A0A256L8M4	A0A256L8M4_9LACO	Lactobacillus taiwanensis	508451
J0SV24	J0SV24_9ACTO	Actinomyces sp. ICM47	936548
A0A1N6NYG4	A0A1N6NYG4_9RHIZ	Rhizobium sp. RU33A	1907413
A0A0W0Y3J4	A0A0W0Y3J4_9GAMM	Legionella quateirensis	45072
A0A221LY25	A0A221LY25_XANCM	Xanthomonas campestris pv. malvacearum	86040
A0A0X8CVK5	A0A0X8CVK5_9BACL	Kurthia sp. 11kri321	1750719
A0A1U9RDV2	A0A1U9RDV2_9GAMM	Halomonas sp. 'Soap Lake #7'	1962264
A7VB12	A7VB12_9CLOT	Clostridium sp. L2-50	411489
D3T317	D3T317_THEIA	Thermoanaerobacter italicus (strain DSM 9252 / Ab9)	580331
A0A1X1TVW8	A0A1X1TVW8_9MYCO	Mycobacterium europaeum	761804
A0A250VIN0	A0A250VIN0_STROL	Streptomyces olivochromogenes	1963
K8VXF1	K8VXF1_9GAMM	Providencia burhodogranariea DSM 19968	1141662
A0A2G6SD58	A0A2G6SD58_9BURK	Acidovorax sp. 59	2035204
A0A0J6VX22	A0A0J6VX22_9MYCO	Mycolicibacterium chubuense	1800
X6G233	X6G233_9RHIZ	Mesorhizobium sp. L2C085B000	1287117
X8IRR6	X8IRR6_9STRE	Streptococcus sp. ACS2	936576
A0A192F2B2	A0A192F2B2_9STAP	Staphylococcus sp. AntiMn-1	1715860
A0A256LB71	A0A256LB71_9LACO	Lactobacillus taiwanensis	508451
A0A1G0NCE0	A0A1G0NCE0_9PROT	Hydrogenophilales bacterium RIFOXYD1_FULL_62_11	1798415
A0A0G3UZM6	A0A0G3UZM6_9ACTN	Actinobacteria bacterium IMCC26256	1650658
A0A0R1ZN36	A0A0R1ZN36_9LACO	Lactobacillus sharpeae JCM 1186 = DSM 20505	1291052
A0A091ATQ5	A0A091ATQ5_9GAMM	Arenimonas oryziterrae DSM 21050 = YC6267	1121015
J9AIM8	J9AIM8_BACCE	Bacillus cereus BAG6O-2	1053193
A0A090NJ63	A0A090NJ63_SHIDY	Shigella dysenteriae WRSd3	1401327
D7IWW6	D7IWW6_9BACE	Bacteroides sp. 3_1_19	469592
A0A117ED90	A0A117ED90_STRSC	Streptomyces scabiei	1930
C3C937	C3C937_BACTU	Bacillus thuringiensis serovar tochigiensis BGSC 4Y1	527024
