Entry	Entry name	Organism	Organism ID
F3ICU0	F3ICU0_PSEAV	Pseudomonas amygdali pv. lachrymans str. M302278	629267
A0A0A0FHN1	A0A0A0FHN1_ECOLX	Escherichia coli G3/10	1455601
A0A1H1FCR1	A0A1H1FCR1_9PSED	Pseudomonas grimontii	129847
A0A0N0FV12	A0A0N0FV12_PSEYM	Pseudomonas syringae pv. maculicola	59511
A0A162DTS5	A0A162DTS5_9ENTR	Enterobacter cloacae complex sp. GN06232	1820023
H0IY71	H0IY71_9GAMM	Halomonas sp. GFAJ-1	1118153
A0A0Q8HC21	A0A0Q8HC21_9PSED	Pseudomonas sp. Root68	1736585
A0A264BVK2	A0A264BVK2_KLEVA	Klebsiella variicola	244366
A0A2E4CMT7	A0A2E4CMT7_PSEAS	Pseudoalteromonas sp.	53249
A0A0A8NPV2	A0A0A8NPV2_XENNE	Xenorhabdus nematophila str. Websteri	1437826
A0A1A7PZ74	A0A1A7PZ74_9PAST	Gallibacterium salpingitidis	505341
Q0WK70	Q0WK70_YERPE	Yersinia pestis	632
A0A1A7Q1E5	A0A1A7Q1E5_9PAST	Gallibacterium genomosp. 3	505345
V0TE67	V0TE67_ECOLX	Escherichia coli 907672	1268982
H0KGI8	H0KGI8_AGGAC	Aggregatibacter actinomycetemcomitans RhAA1	1089447
V4QDI0	V4QDI0_PSECO	Pseudomonas chloritidismutans AW-1	1263865
H1LMS9	H1LMS9_9PAST	Haemophilus sp. oral taxon 851 str. F0397	762965
A0A2W7G943	A0A2W7G943_9ENTR	Klebsiella sp. NFIX53	1566297
A0A084C7L3	A0A084C7L3_9PSED	Pseudomonas capeferrum	1495066
A0A0H2QW40	A0A0H2QW40_MORMO	Morganella morganii (Proteus morganii)	582
A0A156PWX5	A0A156PWX5_ENTCL	Enterobacter cloacae	550
A0A2J8HCD5	A0A2J8HCD5_VIBDI	Vibrio diazotrophicus	685
A0A0J2HAM4	A0A0J2HAM4_9ENTR	Klebsiella michiganensis	1134687
A0A0E1ECA4	A0A0E1ECA4_9PSED	Pseudomonas chlororaphis	587753
H3N3Y7	H3N3Y7_9ENTR	Klebsiella michiganensis	1134687
A0A0A2RF82	A0A0A2RF82_MORMO	Morganella morganii (Proteus morganii)	582
A0A0L8UZP0	A0A0L8UZP0_VIBPH	Vibrio parahaemolyticus	670
A0A0A0T055	A0A0A0T055_9VIBR	Vibrio coralliilyticus	190893
A0A099SZK8	A0A099SZK8_PSEUB	Pseudomonas syringae pv. tomato	323
A0A1D2NWI8	A0A1D2NWI8_PASMD	Pasteurella multocida	747
A0A2S3RM62	A0A2S3RM62_VIBVL	Vibrio vulnificus	672
A0A142E8G2	A0A142E8G2_9GAMM	Aeromonas veronii	654
X5FA37	X5FA37_NEIME	Neisseria meningitidis	487
A0A0W4L4S3	A0A0W4L4S3_SALCE	Salmonella choleraesuis	28901
A0A085ULH0	A0A085ULH0_PSESX	Pseudomonas syringae	317
A0A1P8EWK8	A0A1P8EWK8_9PSED	Pseudomonas frederiksbergensis	104087
A0A0G3SNV6	A0A0G3SNV6_SERMA	Serratia marcescens	615
A0A2V4G7U2	A0A2V4G7U2_SERMA	Serratia marcescens	615
A0A1Q5WFZ3	A0A1Q5WFZ3_SERMA	Serratia marcescens	615
A0A143I2U8	A0A143I2U8_ENTAS	Enterobacter asburiae	61645
A0A1R0FPJ6	A0A1R0FPJ6_CITBR	Citrobacter braakii	57706
A0A2A5MTB0	A0A2A5MTB0_ENTCL	Enterobacter cloacae	550
A0A0B2HS76	A0A0B2HS76_KLEAE	Klebsiella aerogenes (Enterobacter aerogenes)	548
A0A145L714	A0A145L714_ENTCL	Enterobacter cloacae	550
A0A1A9AWH4	A0A1A9AWH4_PLESH	Plesiomonas shigelloides (Aeromonas shigelloides)	703
A0A179PFE1	A0A179PFE1_ENTCL	Enterobacter cloacae	550
A0A2V4Q4Q7	A0A2V4Q4Q7_PSESJ	Pseudomonas syringae pv. pisi	59510
A0A271VY21	A0A271VY21_9VIBR	Vibrio metoecus	1481663
A0A0E0TQV7	A0A0E0TQV7_NEIMN	Neisseria meningitidis serogroup B (strain NZ-05/33)	935589
U6ZYJ8	U6ZYJ8_9PSED	Pseudomonas sp. CMAA1215	1387231
A0A2U3B930	A0A2U3B930_9VIBR	Vibrio sp. E4404	2200953
A0A011P5Z8	A0A011P5Z8_MANHA	Mannheimia haemolytica serotype A1/A6 str. PKL10	1450449
A0A1I2U671	A0A1I2U671_NEIEL	Neisseria elongata subsp. elongata	214482
A0A1F1GGZ9	A0A1F1GGZ9_9NEIS	Neisseria sp. HMSC069H12	1739376
A0A0U3HZ17	A0A0U3HZ17_9GAMM	Pseudoalteromonas rubra	43658
R8WL11	R8WL11_9ENTR	Citrobacter sp. KTE151	1169322
W1G3T2	W1G3T2_ECOLX	Escherichia coli ISC11	1432557
A0A0P9YQD0	A0A0P9YQD0_PSESX	Pseudomonas syringae pv. rhaphiolepidis	264457
A0A1A9FFG1	A0A1A9FFG1_LELAM	Lelliottia amnigena (Enterobacter amnigenus)	61646
A0A0H3FKG7	A0A0H3FKG7_KLEAK	Klebsiella aerogenes (strain ATCC 13048 / DSM 30053 / JCM 1235 / KCTC 2190 / NBRC 13534 / NCIMB 10102 / NCTC 10006) (Enterobacter aerogenes)	1028307
A0A0S2JI35	A0A0S2JI35_9GAMM	Colwellia sp. MT41	58049
A0A2V1YAI1	A0A2V1YAI1_9GAMM	Pantoea allii	574096
C9QFU0	C9QFU0_VIBOR	Vibrio orientalis CIP 102891 = ATCC 33934	675816
A0A098SRW5	A0A098SRW5_9PSED	Pseudomonas lutea	243924
A0A2V2BBV1	A0A2V2BBV1_9GAMM	Pantoea allii	574096
A0A1I0URG1	A0A1I0URG1_9PSED	Pseudomonas otitidis	319939
B8K4M0	B8K4M0_9VIBR	Vibrio sp. 16	391586
A0A0G4Q274	A0A0G4Q274_PROVU	Proteus vulgaris	585
A0A2T0V569	A0A2T0V569_9GAMM	Halomonas songnenensis	1176243
A0A0A1GAQ3	A0A0A1GAQ3_9PSED	Pseudomonas sp. MT-1	150396
A0A0R4CW89	A0A0R4CW89_XENNE	Xenorhabdus nematophila AN6/1	1437823
A0A1V9UX50	A0A1V9UX50_9PSED	Pseudomonas sp. T	1938440
K9NS06	K9NS06_9PSED	Pseudomonas sp. UW4	1207075
A0A2E4Q261	A0A2E4Q261_9GAMM	Cobetia sp.	1873876
A0A2T4FVN9	A0A2T4FVN9_9PSED	Pseudomonas sp. S1E44	2137766
A0A2X4U5N2	A0A2X4U5N2_9GAMM	Leminorella richardii	158841
A0A2N0N8F3	A0A2N0N8F3_9GAMM	Ewingella americana	41202
A0A0S3K0K3	A0A0S3K0K3_VIBAL	Vibrio alginolyticus	663
A0A1B7IJB1	A0A1B7IJB1_9ENTR	Buttiauxella ferragutiae ATCC 51602	1354252
A0A0L7YV07	A0A0L7YV07_VIBAL	Vibrio alginolyticus	663
A0A1Q9XW71	A0A1Q9XW71_9PSED	Pseudomonas sp. PA27(2017)	1932112
G7EDP0	G7EDP0_9GAMM	Pseudoalteromonas sp. BSi20652	388384
W3V145	W3V145_9GAMM	Photorhabdus khanii NC19	1004151
C6PUC1	C6PUC1_9CLOT	Clostridium carboxidivorans P7	536227
A0A1F0H200	A0A1F0H200_9NEIS	Neisseria sp. HMSC065C04	1739524
A0A2N3H9N3	A0A2N3H9N3_9PSED	Pseudomonas sp. YY-1	2058659
A0A1K2ENS7	A0A1K2ENS7_9ENTR	Enterobacter sp. NFIX03	1566257
A0A071LRU9	A0A071LRU9_9ENTR	Mangrovibacter sp. MFB070	1224318
C6CHD0	C6CHD0_DICC1	Dickeya chrysanthemi (strain Ech1591) (Dickeya zeae (strain Ech1591))	561229
A0A1B7IJ28	A0A1B7IJ28_9ENTR	Buttiauxella brennerae ATCC 51605	1354251
A0A1E4VZC4	A0A1E4VZC4_9PSED	Pseudomonas sp. AP42	1535632
A0A2V5E1J6	A0A2V5E1J6_9PSED	Pseudomonas sp. RV120224-01b	1378083
M9YGG6	M9YGG6_AZOVI	Azotobacter vinelandii CA6	1283331
A0A223VIB5	A0A223VIB5_9PSED	Pseudomonas sp. NS1(2017)	2025658
A0A070FD35	A0A070FD35_ECOLX	Escherichia coli O128:H2 str. 2011C-3317	1446581
A0A0W0I8G6	A0A0W0I8G6_PSEVI	Pseudomonas viridiflava ICMP 13104	1198305
Z5XQL4	Z5XQL4_9GAMM	Pseudoalteromonas lipolytica SCSIO 04301	1452721
F0EVN2	F0EVN2_HAEPA	Haemophilus parainfluenzae ATCC 33392	888828
N6VUL2	N6VUL2_9GAMM	Pseudoalteromonas agarivorans S816	1307437
A0A0W1LBM3	A0A0W1LBM3_9GAMM	Pseudoalteromonas sp. H105	1348393
A0A028E9S7	A0A028E9S7_ECOLX	Escherichia coli O118:H16 str. 2009C-4446	1446549
J8R2V4	J8R2V4_BACCE	Bacillus cereus BAG1X1-3	1053172
S1L5W1	S1L5W1_9ESCH	Escherichia sp. KTE159	1182732
A0A1I5JBY1	A0A1I5JBY1_9PSED	Pseudomonas sp. NFACC24-1	1566189
A0A077F328	A0A077F328_9PSED	Pseudomonas alkylphenolica	237609
A8GKH0	A8GKH0_SERP5	Serratia proteamaculans (strain 568)	399741
A0A0A3A8A2	A0A0A3A8A2_9PAST	Gallibacterium anatis 4895	1396510
A0A0P9PCZ4	A0A0P9PCZ4_9PSED	Pseudomonas syringae pv. delphinii	192088
A0A198FRQ3	A0A198FRQ3_9GAMM	Cosenzaea myxofaciens ATCC 19692	1354337
A0A2T8LRH5	A0A2T8LRH5_SALAN	Salmonella anatum	58712
A0A1Q5TKC9	A0A1Q5TKC9_9GAMM	Xenorhabdus eapokensis	1873482
A0A0H2VBN5	A0A0H2VBN5_ECOL6	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	199310
W0Q838	W0Q838_9PAST	Mannheimia sp. USDA-ARS-USMARC-1261	1432056
B8E8G8	B8E8G8_SHEB2	Shewanella baltica (strain OS223)	407976
A0A085HD01	A0A085HD01_9GAMM	Leminorella grimontii ATCC 33999 = DSM 5078	1005999
A0A1G3FWF3	A0A1G3FWF3_9GAMM	Pseudomonadales bacterium RIFCSPLOWO2_02_FULL_63_210	1802007
A0A1N7DUV4	A0A1N7DUV4_9ENTR	Enterobacter kobei	208224
A0A0F5BUL1	A0A0F5BUL1_9GAMM	Tatumella morbirosei	642227
A0A2N8FA20	A0A2N8FA20_9PSED	Pseudomonas sp. FW305-17	2070681
A0A2M9GFQ3	A0A2M9GFQ3_9PSED	Pseudomonas sp. S10E 269	2054917
A0A242VRI9	A0A242VRI9_9ENTR	Enterobacter kobei	208224
A0A2T8WUM5	A0A2T8WUM5_SALET	Salmonella enterica subsp. enterica serovar Gaminara	913070
A0A2D0KBP1	A0A2D0KBP1_9GAMM	Xenorhabdus stockiae	351614
A0A1H5N3F6	A0A1H5N3F6_9PSED	Pseudomonas migulae	78543
A0A1M7Z1X8	A0A1M7Z1X8_9VIBR	Vibrio quintilis	1117707
E0N887	E0N887_NEIME	Neisseria meningitidis ATCC 13091	862513
A0A1C7CB13	A0A1C7CB13_AGGAC	Aggregatibacter actinomycetemcomitans serotype b str. SCC1398	907491
A0A0C5S0Z7	A0A0C5S0Z7_PSEPU	Pseudomonas putida S13.1.2	1384061
A0A1B7L4X5	A0A1B7L4X5_9ENTR	Mangrovibacter phragmitis	1691903
A0A2T9HRI6	A0A2T9HRI6_SALET	Salmonella enterica subsp. enterica serovar Agona	58095
J2FIG7	J2FIG7_9PSED	Pseudomonas chlororaphis subsp. aureofaciens 30-84	1038921
A0A1V6M463	A0A1V6M463_9ENTR	Enterobacter cancerogenus	69218
W0R7W6	W0R7W6_BIBTR	Bibersteinia trehalosi USDA-ARS-USMARC-190	1263832
A0A2V3DZT8	A0A2V3DZT8_9ENTR	Enterobacter kobei	208224
L8JKA5	L8JKA5_9GAMM	Photobacterium marinum	1056511
G4CR79	G4CR79_9NEIS	Neisseria wadsworthii 9715	1030841
A0A1X1DX57	A0A1X1DX57_9GAMM	Pantoea deleyi	470932
A0A1I1QXD7	A0A1I1QXD7_9GAMM	Pragia fontium DSM 5563 = ATCC 49100	1122977
A0A2C6MQK8	A0A2C6MQK8_9VIBR	Vibrio sp. PID17_43	1583451
U1K331	U1K331_9GAMM	Pseudoalteromonas marina DSM 17587	1117316
A0A0M2BVV9	A0A0M2BVV9_9ENTR	Enterobacter hormaechei subsp. hoffmannii UCICRE 3	1329852
A0A2A2CMV3	A0A2A2CMV3_9VIBR	Vibrio coralliilyticus	190893
F3FCE9	F3FCE9_PSESX	Pseudomonas syringae pv. japonica str. M301072	629262
Q9CLT0	Q9CLT0_PASMU	Pasteurella multocida (strain Pm70)	272843
C5TMV9	C5TMV9_NEIFL	Neisseria flavescens SK114	596320
L0FSF8	L0FSF8_PSEPU	Pseudomonas putida HB3267	1215088
Q9KMY1	Q9KMY1_VIBCH	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	243277
A0A220TCS4	A0A220TCS4_9VIBR	Vibrio sp. 2521-89	2014742
A0A2T8VS75	A0A2T8VS75_SALRU	Salmonella rubislaw	598
A0A0D8CQV4	A0A0D8CQV4_9GAMM	Thalassomonas actiniarum	485447
A0A1H8J1A5	A0A1H8J1A5_9GAMM	Halomonas aquamarina	77097
A0A0A1RTY5	A0A0A1RTY5_9ENTR	Citrobacter pasteurii	1563222
A0A0F6A9D5	A0A0F6A9D5_9GAMM	Pseudoalteromonas luteoviolacea S4054	1129367
A0A2X2C253	A0A2X2C253_PSELU	Pseudomonas luteola	47886
F0EXZ3	F0EXZ3_9NEIS	Kingella denitrificans ATCC 33394	888741
I2X0L6	I2X0L6_ECOLX	Escherichia coli 4.0967	869687
M9YMS7	M9YMS7_AZOVI	Azotobacter vinelandii CA6	1283331
A0A1E5IRK2	A0A1E5IRK2_SHECO	Shewanella colwelliana (Alteromonas colwelliana)	23
A0A1A9SB55	A0A1A9SB55_9NEIS	Eikenella sp. NML97-A-109	1795833
A0A1N6XGP7	A0A1N6XGP7_9GAMM	Shewanella morhuae	365591
A0A2N5BUZ8	A0A2N5BUZ8_9PSED	Pseudomonas sp. FFUP_PS_41	2060417
A0A2G5LTJ3	A0A2G5LTJ3_9PSED	Pseudomonas sp. 2822-15	1712677
A0A2S7FL76	A0A2S7FL76_PSEPS	Pseudomonas pseudoalcaligenes	330
A0A0Q2RT12	A0A0Q2RT12_VIBFU	Vibrio furnissii	29494
A0A094JZP1	A0A094JZP1_9GAMM	Shewanella mangrovi	1515746
A0A220PT46	A0A220PT46_9GAMM	Shewanella marisflavi	260364
C0DS08	C0DS08_EIKCO	Eikenella corrodens ATCC 23834	546274
A0A1F0F545	A0A1F0F545_9NEIS	Eikenella sp. HMSC073A11	1739535
I4K1Q3	I4K1Q3_PSEFL	Pseudomonas fluorescens Q8r1-96	1038923
V5AZ16	V5AZ16_ENTCL	Enterobacter cloacae S611	1399146
A0A1E3XLW4	A0A1E3XLW4_PASMD	Pasteurella multocida	747
A0A1Y5JYT0	A0A1Y5JYT0_9GAMM	Pseudoalteromonas sp. A601	1967839
A0A1C7PRG6	A0A1C7PRG6_9GAMM	Aeromonas piscicola	600645
A0A1B5E9N9	A0A1B5E9N9_9PSED	Pseudomonas sp. 44 R 15	1844105
S6WE37	S6WE37_PSESF	Pseudomonas syringae pv. actinidiae ICMP 18807	1194404
E8M970	E8M970_9VIBR	Vibrio sinaloensis DSM 21326	945550
A0A2T8XUB0	A0A2T8XUB0_SALIN	Salmonella infantis	595
G4A6N4	G4A6N4_AGGAC	Aggregatibacter actinomycetemcomitans serotype e str. SC1083	907488
J3HM66	J3HM66_9GAMM	Pantoea sp. YR343	1144341
A0A2T9UUF4	A0A2T9UUF4_9ENTR	Enterobacter sp. PN108E5IIB	2041080
A0A1J7C675	A0A1J7C675_9GAMM	Sodalis sp. TME1	1912097
V1GQT5	V1GQT5_SALCE	Salmonella enterica subsp. indica serovar 6,14,25:z10:1,(2),7 str. 1121	1173950
A0A0B5I950	A0A0B5I950_RAOOR	Raoultella ornithinolytica (Klebsiella ornithinolytica)	54291
S0VPT9	S0VPT9_ECOLX	Escherichia coli KTE20	1169339
A0A1C4EE08	A0A1C4EE08_9ENTR	Kosakonia oryzendophytica	1005665
A0A265BA91	A0A265BA91_SALET	Salmonella enterica subsp. enterica serovar Heidelberg	611
D2YC45	D2YC45_VIBMI	Vibrio mimicus VM603	671074
A0A2G5N5B7	A0A2G5N5B7_9PSED	Pseudomonas sp. 2822-17	1712678
A0A1U6JM15	A0A1U6JM15_9ENTR	Enterobacter sp. NFR05	1566259
A0A0W0IHL5	A0A0W0IHL5_9PSED	Pseudomonas sp. ICMP 3272	716914
A0A0M0HTA1	A0A0M0HTA1_VIBNE	Vibrio nereis	693
A0A0B2JGK7	A0A0B2JGK7_9GAMM	Pseudoalteromonas flavipulchra NCIMB 2033 = ATCC BAA-314	1315273
A0A0H2YMH5	A0A0H2YMH5_YERPN	Yersinia pestis bv. Antiqua (strain Nepal516)	377628
A0A2K4TCI4	A0A2K4TCI4_9PSED	Pseudomonas syringae pv. persicae	237306
A0A0A0Z118	A0A0A0Z118_9GAMM	Pantoea sp. PSNIH1	1484158
A0A099RRQ1	A0A099RRQ1_9PSED	Pseudomonas sp. HMP271	1487922
A0A1T0A6R5	A0A1T0A6R5_HAEPR	Haemophilus parasuis (Glaesserella parasuis)	738
A0A061JNW1	A0A061JNW1_PSEST	Pseudomonas stutzeri KOS6	1218352
A0A0F0F6D5	A0A0F0F6D5_9PSED	Pseudomonas sp. 2(2015)	1619950
A0A1C7BW11	A0A1C7BW11_PSEAI	Pseudomonas aeruginosa BL04	1402545
A0A0K9GEL5	A0A0K9GEL5_9BACI	Bacillus sp. FJAT-27916	1679169
F9H720	F9H720_HAEHA	Haemophilus haemolyticus M21639	1028806
A0A246FUA6	A0A246FUA6_9PSED	Pseudomonas sp. K2I15	2013577
E7PJ12	E7PJ12_PSESG	Pseudomonas savastanoi pv. glycinea str. race 4	875330
A0A1V2BDP4	A0A1V2BDP4_RAOTE	Raoultella terrigena (Klebsiella terrigena)	577
A0A162IHM9	A0A162IHM9_9GAMM	Pseudoalteromonas shioyasakiensis	1190813
A0A175VI39	A0A175VI39_AEREN	Aeromonas enteropelogenes (Aeromonas trota)	29489
A0A177XF22	A0A177XF22_PSEMA	Pseudomonas marginalis	298
A0A0D8DF98	A0A0D8DF98_9GAMM	Thalassomonas viridans	137584
I2UH84	I2UH84_ECOLX	Escherichia coli 4.0522	869681
A0A0J0IP27	A0A0J0IP27_9ENTR	Enterobacter sp. GN02600	1659714
A0A0U1R1B5	A0A0U1R1B5_YERP3	Yersinia pseudotuberculosis serotype O:1b (strain IP 31758)	349747
A0A2N8E0D8	A0A2N8E0D8_9PSED	Pseudomonas sp. FW215-R4	2070616
A0A1Y0L371	A0A1Y0L371_TATCI	Tatumella citrea (Pantoea citrea)	53336
A0A2U1IJ30	A0A2U1IJ30_9PSED	Pseudomonas sp. B1(2018)	2233856
A0A0Q6YHU7	A0A0Q6YHU7_9PSED	Pseudomonas sp. Root401	1736526
A0A1G3DRL8	A0A1G3DRL8_9GAMM	Pseudomonadales bacterium RIFCSPHIGHO2_01_FULL_64_12	1802004
A0A2J9E2Y1	A0A2J9E2Y1_9GAMM	Pantoea sp. FDAARGOS_194	1975707
A0A1G8B0A0	A0A1G8B0A0_9PSED	Pseudomonas benzenivorans	556533
A0A0P9Y6H2	A0A0P9Y6H2_PSESX	Pseudomonas syringae pv. papulans	83963
A0A2S5F101	A0A2S5F101_9PSED	Pseudomonas sp. MWU12-2312b	2071716
K1J5G5	K1J5G5_AERHY	Aeromonas hydrophila SSU	1073377
A0A1C2C119	A0A1C2C119_9ALTE	Alishewanella sp. HH-ZS	1856684
A0A2T9NWS3	A0A2T9NWS3_SALTH	Salmonella thompson	600
A0A257C4M1	A0A257C4M1_9PSED	Pseudomonas sp. PGPPP4	2015556
A0A1H3UZN9	A0A1H3UZN9_9PSED	Pseudomonas sp. PDC86	1882759
A0A0P9YRY8	A0A0P9YRY8_PSESI	Pseudomonas syringae pv. ribicola	55398
C6DFS0	C6DFS0_PECCP	Pectobacterium carotovorum subsp. carotovorum (strain PC1)	561230
A0A2D1JYQ6	A0A2D1JYQ6_9GAMM	Dickeya dianthicola RNS04.9	1306405
A0A1C1WDN0	A0A1C1WDN0_9PSED	Pseudomonas sp. S3E12	1873126
A0A1X2T2C1	A0A1X2T2C1_SALCE	Salmonella enterica subsp. arizonae serovar 50:r:z	1974320
A0A1S2TM65	A0A1S2TM65_9GAMM	Shewanella algae	38313
A0A140NNC9	A0A140NNC9_PROSM	Providencia stuartii (strain MRSN 2154)	1157951
A0Y3G1	A0Y3G1_9GAMM	Alteromonadales bacterium TW-7	156578
A0A0Q0F1L4	A0A0Q0F1L4_9GAMM	Pseudoalteromonas sp. P1-25	1723758
A0A1E5D4E0	A0A1E5D4E0_9VIBR	Vibrio genomosp. F6 str. FF-238	1191298
A0A290SHW6	A0A290SHW6_9GAMM	Pseudoalteromonas issachenkonii	152297
A0A1H4G0Y7	A0A1H4G0Y7_9GAMM	Lonsdalea quercina	71657
A0A2V1MXZ2	A0A2V1MXZ2_9GAMM	Shewanella algae	38313
A0A2T7HJU5	A0A2T7HJU5_SALMS	Salmonella muenster	82689
A0A2T3H4V0	A0A2T3H4V0_9GAMM	Shewanella algae	38313
A0A2T5KXA4	A0A2T5KXA4_9PSED	Pseudomonas sp. GV085	2135756
A0A290RTU8	A0A290RTU8_9GAMM	Pseudoalteromonas agarivorans DSM 14585	1312369
A0A2I8TFX9	A0A2I8TFX9_9ENTR	Citrobacter freundii complex sp. CFNIH9	2077149
E6KZW2	E6KZW2_9PAST	Aggregatibacter segnis ATCC 33393	888057
A0A2S9I3R6	A0A2S9I3R6_9GAMM	Pantoea coffeiphila	1465635
A0A248ZZS4	A0A248ZZS4_MANHA	Mannheimia haemolytica (Pasteurella haemolytica)	75985
A4XYX1	A4XYX1_PSEMY	Pseudomonas mendocina (strain ymp)	399739
A0A0M1NTM4	A0A0M1NTM4_9BACI	Bacillus sp. FJAT-22058	1581037
C8T056	C8T056_KLEPR	Klebsiella pneumoniae subsp. rhinoscleromatis ATCC 13884	667127
A0A0P9WMW9	A0A0P9WMW9_PSESH	Pseudomonas savastanoi pv. phaseolicola (Pseudomonas syringae pv. phaseolicola)	319
A0A2C4R8N5	A0A2C4R8N5_9BACI	Bacillus sp. AFS043905	2033504
A0A1G3FDI0	A0A1G3FDI0_9GAMM	Pseudomonadales bacterium RIFCSPLOWO2_12_FULL_59_450	1802008
A0A1C7W9T8	A0A1C7W9T8_9GAMM	Serratia sp. 14-2641	1841657
A0A1S6HQX9	A0A1S6HQX9_9GAMM	Shewanella psychrophila	225848
A0A1H3UBP1	A0A1H3UBP1_9PSED	Pseudomonas salomonii	191391
W3YCQ1	W3YCQ1_9GAMM	Providencia alcalifaciens PAL-3	1256993
C8UGP1	C8UGP1_ECO1A	Escherichia coli O111:H- (strain 11128 / EHEC)	585396
A0A068R7G0	A0A068R7G0_9GAMM	Xenorhabdus poinarii G6	1354304
A0A2T6GCP7	A0A2T6GCP7_9PSED	Pseudomonas protegens	380021
A0A1H8RUU0	A0A1H8RUU0_9PSED	Pseudomonas sp. Snoq117.2	1500302
A0A2R3H6S8	A0A2R3H6S8_9GAMM	Serratia sp. MYb239	2033438
A0A0C1Q6E8	A0A0C1Q6E8_9GAMM	Pseudoalteromonas luteoviolacea	43657
V4PYT7	V4PYT7_PASMD	Pasteurella multocida subsp. multocida P1062	1331042
A0A1N6DFY1	A0A1N6DFY1_9GAMM	Halomonas meridiana	29570
A0A125WDR1	A0A125WDR1_NEIME	Neisseria meningitidis NM2795	1069620
A0A2N0U814	A0A2N0U814_AERHY	Aeromonas hydrophila	644
A0A0H2QLV8	A0A0H2QLV8_9GAMM	Moellerella wisconsensis	158849
A0A1E4UU60	A0A1E4UU60_9PSED	Pseudomonas sp. 21C1	1843690
A0A081RS35	A0A081RS35_PHOTE	Photorhabdus temperata subsp. temperata Meg1	1393735
A0A1T1HVZ7	A0A1T1HVZ7_9PSED	Pseudomonas sp. MF4836	1960827
A0A0J6J4S4	A0A0J6J4S4_9PSED	Pseudomonas helleri	1608996
E9XTL2	E9XTL2_ECOLX	Escherichia coli TW10509	656449
A0A2V5B9U5	A0A2V5B9U5_9PSED	Pseudomonas sp. OV467	2135592
A0A2D0KFW7	A0A2D0KFW7_9GAMM	Xenorhabdus ishibashii	1034471
A0A1H2M2H7	A0A1H2M2H7_9PSED	Pseudomonas rhodesiae	76760
A0A2T6LDI4	A0A2T6LDI4_9PSED	Pseudomonas sp. GV105	2135759
A0A093TSQ7	A0A093TSQ7_9GAMM	Pectobacterium betavasculorum	55207
Q88DM8	Q88DM8_PSEPK	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / NCIMB 11950 / KT2440)	160488
A0A1R4LR07	A0A1R4LR07_9VIBR	Vibrio ruber DSM 16370	1123498
A0A2M8RYB0	A0A2M8RYB0_9PAST	Caviibacterium pharyngocola	28159
A0A205KRR4	A0A205KRR4_9ENTR	Enterobacter roggenkampii	1812935
A0A1H4ZPG6	A0A1H4ZPG6_PSEMA	Pseudomonas marginalis	298
A0A2L1HR47	A0A2L1HR47_9PSED	Pseudomonas sp. SWI6	2083051
A0A2U0E4V2	A0A2U0E4V2_9PSED	Pseudomonas sp. HMWF011	2056848
S0WVZ2	S0WVZ2_9ESCH	Escherichia sp. KTE31	1169349
A0A0T9TXP0	A0A0T9TXP0_YEREN	Yersinia enterocolitica	630
J2X2M2	J2X2M2_9PSED	Pseudomonas sp. GM79	1144338
A0A0F7A128	A0A0F7A128_PSESY	Pseudomonas syringae pv. syringae HS191	1324932
A0A0E8XKB9	A0A0E8XKB9_9GAMM	Yersinia wautersii	1341643
A0A0L6FMV6	A0A0L6FMV6_9PSED	Pseudomonas sp. 250J	1478142
A0A1N6X8U8	A0A1N6X8U8_9GAMM	Aeromonas sp. RU39B	1907416
A0A1R1MJ50	A0A1R1MJ50_9GAMM	Motiliproteus sp. MSK22-1	1897630
L1NVP2	L1NVP2_9NEIS	Neisseria sp. oral taxon 020 str. F0370	1127694
A0A0T9S0Q0	A0A0T9S0Q0_YEREN	Yersinia enterocolitica	630
A0A0T6VLJ6	A0A0T6VLJ6_9PSED	Pseudomonas sp. TTU2014-096BSC	1729725
A0A2S8QYY7	A0A2S8QYY7_PHOLU	Photorhabdus luminescens (Xenorhabdus luminescens)	29488
A0A1B3E1J8	A0A1B3E1J8_9PSED	Pseudomonas sp. TCU-HL1	1856685
A0A2L1IFT8	A0A2L1IFT8_9PSED	Pseudomonas sp. SWI36	2083052
A0A2N3IZU0	A0A2N3IZU0_AERSO	Aeromonas sobria	646
A0A1E4VTS7	A0A1E4VTS7_9GAMM	Aeromonas sp. DNP9	1535548
A0A212QF43	A0A212QF43_9PSED	Pseudomonas sp. URIL14HWK12:I8	1265489
A0A264T688	A0A264T688_9GAMM	Photobacterium sanguinicancri	875932
A0A101M6U7	A0A101M6U7_9GAMM	Rheinheimera sp. EpRS3	1712383
A0A1S2CLL1	A0A1S2CLL1_AERSO	Aeromonas sobria	646
A0A1Q5TPT0	A0A1Q5TPT0_9GAMM	Xenorhabdus thuongxuanensis	1873484
A0A2S5AQ92	A0A2S5AQ92_AVIGA	Avibacterium gallinarum (Pasteurella gallinarum)	755
A0A0U4UWM4	A0A0U4UWM4_9GAMM	Rheinheimera sp. F8	1763998
A0A0H3NGN9	A0A0H3NGN9_SALTS	Salmonella typhimurium (strain SL1344)	216597
A0A165J2G1	A0A165J2G1_9GAMM	Shewanella baltica	62322
